Customer ID,Balance,Balance Frquency,Purchases,One-Off Purchases,Installments Purchased,Cash Advance,Purchase Frequency,One-Off Purchase Frequency,Installments Purchase Frequency,Cash Advance Frquency,Cash Advance TRX,Purchases TRX,Credit Limit,Payments,Minimum Payment,PRC Full Payment,Tenure,Cluster
C13575,,,,,,,,,,,,,,,,,,
C13576,,,,,,,,,,,,,,,,,,
C13577,,,,,,,,,,,,,,,,,,
C13578,,,,,,,,,,,,,,,,,,
C13579,,,,,,,,,,,,,,,,,,
C13580,,,,,,,,,,,,,,,,,,
C13581,,,,,,,,,,,,,,,,,,
C13582,,,,,,,,,,,,,,,,,,
C13583,,,,,,,,,,,,,,,,,,
C13584,,,,,,,,,,,,,,,,,,
C13585,,,,,,,,,,,,,,,,,,
C13586,,,,,,,,,,,,,,,,,,
C13587,,,,,,,,,,,,,,,,,,
C13588,,,,,,,,,,,,,,,,,,
C13589,,,,,,,,,,,,,,,,,,
C13591,,,,,,,,,,,,,,,,,,
C13592,,,,,,,,,,,,,,,,,,
C13593,,,,,,,,,,,,,,,,,,
C13594,,,,,,,,,,,,,,,,,,
C13596,,,,,,,,,,,,,,,,,,
C13597,,,,,,,,,,,,,,,,,,
C13598,,,,,,,,,,,,,,,,,,
C13599,,,,,,,,,,,,,,,,,,
C13600,,,,,,,,,,,,,,,,,,
C13601,,,,,,,,,,,,,,,,,,
C13602,,,,,,,,,,,,,,,,,,
C13603,,,,,,,,,,,,,,,,,,
C13604,,,,,,,,,,,,,,,,,,
C13605,,,,,,,,,,,,,,,,,,
C13606,,,,,,,,,,,,,,,,,,
C13607,,,,,,,,,,,,,,,,,,
C13608,,,,,,,,,,,,,,,,,,
C13610,,,,,,,,,,,,,,,,,,
C13611,,,,,,,,,,,,,,,,,,
C13612,,,,,,,,,,,,,,,,,,
C13613,,,,,,,,,,,,,,,,,,
C13614,,,,,,,,,,,,,,,,,,
C13615,,,,,,,,,,,,,,,,,,
C13616,,,,,,,,,,,,,,,,,,
C13617,,,,,,,,,,,,,,,,,,
C13618,,,,,,,,,,,,,,,,,,
C13619,,,,,,,,,,,,,,,,,,
C13620,,,,,,,,,,,,,,,,,,
C13621,,,,,,,,,,,,,,,,,,
C13622,,,,,,,,,,,,,,,,,,
C13623,,,,,,,,,,,,,,,,,,
C13624,,,,,,,,,,,,,,,,,,
C13625,,,,,,,,,,,,,,,,,,
C13626,,,,,,,,,,,,,,,,,,
C13627,,,,,,,,,,,,,,,,,,
C13628,,,,,,,,,,,,,,,,,,
C13629,,,,,,,,,,,,,,,,,,
C13630,,,,,,,,,,,,,,,,,,
C13631,,,,,,,,,,,,,,,,,,
C13632,,,,,,,,,,,,,,,,,,
C13633,,,,,,,,,,,,,,,,,,
C13634,,,,,,,,,,,,,,,,,,
C13635,,,,,,,,,,,,,,,,,,
C13636,,,,,,,,,,,,,,,,,,
C13637,,,,,,,,,,,,,,,,,,
C13638,,,,,,,,,,,,,,,,,,
C13639,,,,,,,,,,,,,,,,,,
C13640,,,,,,,,,,,,,,,,,,
C13641,,,,,,,,,,,,,,,,,,
C13642,,,,,,,,,,,,,,,,,,
C13643,,,,,,,,,,,,,,,,,,
C13644,,,,,,,,,,,,,,,,,,
C13645,,,,,,,,,,,,,,,,,,
C13646,,,,,,,,,,,,,,,,,,
C13647,,,,,,,,,,,,,,,,,,
C13648,,,,,,,,,,,,,,,,,,
C13649,,,,,,,,,,,,,,,,,,
C13650,,,,,,,,,,,,,,,,,,
C13651,,,,,,,,,,,,,,,,,,
C13652,,,,,,,,,,,,,,,,,,
C13653,,,,,,,,,,,,,,,,,,
C13654,,,,,,,,,,,,,,,,,,
C13655,,,,,,,,,,,,,,,,,,
C13656,,,,,,,,,,,,,,,,,,
C13657,,,,,,,,,,,,,,,,,,
C13658,,,,,,,,,,,,,,,,,,
C13659,,,,,,,,,,,,,,,,,,
C13660,,,,,,,,,,,,,,,,,,
C13661,,,,,,,,,,,,,,,,,,
C13662,,,,,,,,,,,,,,,,,,
C13663,,,,,,,,,,,,,,,,,,
C13664,,,,,,,,,,,,,,,,,,
C13665,,,,,,,,,,,,,,,,,,
C13666,,,,,,,,,,,,,,,,,,
C13668,,,,,,,,,,,,,,,,,,
C13669,,,,,,,,,,,,,,,,,,
C13670,,,,,,,,,,,,,,,,,,
C13671,,,,,,,,,,,,,,,,,,
C13672,,,,,,,,,,,,,,,,,,
C13673,,,,,,,,,,,,,,,,,,
C13674,,,,,,,,,,,,,,,,,,
C13675,,,,,,,,,,,,,,,,,,
C13676,,,,,,,,,,,,,,,,,,
C13677,,,,,,,,,,,,,,,,,,
C13678,,,,,,,,,,,,,,,,,,
C13679,,,,,,,,,,,,,,,,,,
C13680,,,,,,,,,,,,,,,,,,
C13681,,,,,,,,,,,,,,,,,,
C13682,,,,,,,,,,,,,,,,,,
C13683,,,,,,,,,,,,,,,,,,
C13685,,,,,,,,,,,,,,,,,,
C13686,,,,,,,,,,,,,,,,,,
C13687,,,,,,,,,,,,,,,,,,
C13688,,,,,,,,,,,,,,,,,,
C13689,,,,,,,,,,,,,,,,,,
C13690,,,,,,,,,,,,,,,,,,
C13691,,,,,,,,,,,,,,,,,,
C13692,,,,,,,,,,,,,,,,,,
C13693,,,,,,,,,,,,,,,,,,
C13694,,,,,,,,,,,,,,,,,,
C13695,,,,,,,,,,,,,,,,,,
C13696,,,,,,,,,,,,,,,,,,
C13698,,,,,,,,,,,,,,,,,,
C13699,,,,,,,,,,,,,,,,,,
C13701,,,,,,,,,,,,,,,,,,
C13702,,,,,,,,,,,,,,,,,,
C13703,,,,,,,,,,,,,,,,,,
C13704,,,,,,,,,,,,,,,,,,
C13705,,,,,,,,,,,,,,,,,,
C13706,,,,,,,,,,,,,,,,,,
C13707,,,,,,,,,,,,,,,,,,
C13708,,,,,,,,,,,,,,,,,,
C13709,,,,,,,,,,,,,,,,,,
C13710,,,,,,,,,,,,,,,,,,
C13711,,,,,,,,,,,,,,,,,,
C13712,,,,,,,,,,,,,,,,,,
C13713,,,,,,,,,,,,,,,,,,
C13714,,,,,,,,,,,,,,,,,,
C13715,,,,,,,,,,,,,,,,,,
C13717,,,,,,,,,,,,,,,,,,
C13718,,,,,,,,,,,,,,,,,,
C13719,,,,,,,,,,,,,,,,,,
C13720,,,,,,,,,,,,,,,,,,
C13722,,,,,,,,,,,,,,,,,,
C13723,,,,,,,,,,,,,,,,,,
C13724,,,,,,,,,,,,,,,,,,
C13725,,,,,,,,,,,,,,,,,,
C13726,,,,,,,,,,,,,,,,,,
C13727,,,,,,,,,,,,,,,,,,
C13728,,,,,,,,,,,,,,,,,,
C13729,,,,,,,,,,,,,,,,,,
C13730,,,,,,,,,,,,,,,,,,
C13731,,,,,,,,,,,,,,,,,,
C13732,,,,,,,,,,,,,,,,,,
C13733,,,,,,,,,,,,,,,,,,
C13734,,,,,,,,,,,,,,,,,,
C13735,,,,,,,,,,,,,,,,,,
C13736,,,,,,,,,,,,,,,,,,
C13737,,,,,,,,,,,,,,,,,,
C13738,,,,,,,,,,,,,,,,,,
C13739,,,,,,,,,,,,,,,,,,
C13740,,,,,,,,,,,,,,,,,,
C13741,,,,,,,,,,,,,,,,,,
C13742,,,,,,,,,,,,,,,,,,
C13743,,,,,,,,,,,,,,,,,,
C13744,,,,,,,,,,,,,,,,,,
C13745,,,,,,,,,,,,,,,,,,
C13746,,,,,,,,,,,,,,,,,,
C13747,,,,,,,,,,,,,,,,,,
C13748,,,,,,,,,,,,,,,,,,
C13749,,,,,,,,,,,,,,,,,,
C13750,,,,,,,,,,,,,,,,,,
C13751,,,,,,,,,,,,,,,,,,
C13752,,,,,,,,,,,,,,,,,,
C13753,,,,,,,,,,,,,,,,,,
C13755,,,,,,,,,,,,,,,,,,
C13756,,,,,,,,,,,,,,,,,,
C13757,,,,,,,,,,,,,,,,,,
C13758,,,,,,,,,,,,,,,,,,
C13759,,,,,,,,,,,,,,,,,,
C13760,,,,,,,,,,,,,,,,,,
C13761,,,,,,,,,,,,,,,,,,
C13762,,,,,,,,,,,,,,,,,,
C13763,,,,,,,,,,,,,,,,,,
C13764,,,,,,,,,,,,,,,,,,
C13765,,,,,,,,,,,,,,,,,,
C13767,,,,,,,,,,,,,,,,,,
C13768,,,,,,,,,,,,,,,,,,
C13769,,,,,,,,,,,,,,,,,,
C13770,,,,,,,,,,,,,,,,,,
C13771,,,,,,,,,,,,,,,,,,
C13772,,,,,,,,,,,,,,,,,,
C13773,,,,,,,,,,,,,,,,,,
C13774,,,,,,,,,,,,,,,,,,
C13775,,,,,,,,,,,,,,,,,,
C13776,,,,,,,,,,,,,,,,,,
C13777,,,,,,,,,,,,,,,,,,
C13778,,,,,,,,,,,,,,,,,,
C13779,,,,,,,,,,,,,,,,,,
C13780,,,,,,,,,,,,,,,,,,
C13781,,,,,,,,,,,,,,,,,,
C13782,,,,,,,,,,,,,,,,,,
C13783,,,,,,,,,,,,,,,,,,
C13784,,,,,,,,,,,,,,,,,,
C13785,,,,,,,,,,,,,,,,,,
C13786,,,,,,,,,,,,,,,,,,
C13788,,,,,,,,,,,,,,,,,,
C13789,,,,,,,,,,,,,,,,,,
C13790,,,,,,,,,,,,,,,,,,
C13791,,,,,,,,,,,,,,,,,,
C13792,,,,,,,,,,,,,,,,,,
C13793,,,,,,,,,,,,,,,,,,
C13794,,,,,,,,,,,,,,,,,,
C13795,,,,,,,,,,,,,,,,,,
C13796,,,,,,,,,,,,,,,,,,
C13797,,,,,,,,,,,,,,,,,,
C13798,,,,,,,,,,,,,,,,,,
C13799,,,,,,,,,,,,,,,,,,
C13801,,,,,,,,,,,,,,,,,,
C13802,,,,,,,,,,,,,,,,,,
C13803,,,,,,,,,,,,,,,,,,
C13804,,,,,,,,,,,,,,,,,,
C13805,,,,,,,,,,,,,,,,,,
C13806,,,,,,,,,,,,,,,,,,
C13807,,,,,,,,,,,,,,,,,,
C13809,,,,,,,,,,,,,,,,,,
C13810,,,,,,,,,,,,,,,,,,
C13811,,,,,,,,,,,,,,,,,,
C13812,,,,,,,,,,,,,,,,,,
C13813,,,,,,,,,,,,,,,,,,
C13814,,,,,,,,,,,,,,,,,,
C13815,,,,,,,,,,,,,,,,,,
C13816,,,,,,,,,,,,,,,,,,
C13817,,,,,,,,,,,,,,,,,,
C13819,,,,,,,,,,,,,,,,,,
C13820,,,,,,,,,,,,,,,,,,
C13821,,,,,,,,,,,,,,,,,,
C13822,,,,,,,,,,,,,,,,,,
C13823,,,,,,,,,,,,,,,,,,
C13824,,,,,,,,,,,,,,,,,,
C13825,,,,,,,,,,,,,,,,,,
C13826,,,,,,,,,,,,,,,,,,
C13827,,,,,,,,,,,,,,,,,,
C13828,,,,,,,,,,,,,,,,,,
C13829,,,,,,,,,,,,,,,,,,
C13830,,,,,,,,,,,,,,,,,,
C13831,,,,,,,,,,,,,,,,,,
C13832,,,,,,,,,,,,,,,,,,
C13833,,,,,,,,,,,,,,,,,,
C13834,,,,,,,,,,,,,,,,,,
C13835,,,,,,,,,,,,,,,,,,
C13836,,,,,,,,,,,,,,,,,,
C13837,,,,,,,,,,,,,,,,,,
C13838,,,,,,,,,,,,,,,,,,
C13839,,,,,,,,,,,,,,,,,,
C13840,,,,,,,,,,,,,,,,,,
C13841,,,,,,,,,,,,,,,,,,
C13842,,,,,,,,,,,,,,,,,,
C13843,,,,,,,,,,,,,,,,,,
C13844,,,,,,,,,,,,,,,,,,
C13845,,,,,,,,,,,,,,,,,,
C13846,,,,,,,,,,,,,,,,,,
C13847,,,,,,,,,,,,,,,,,,
C13848,,,,,,,,,,,,,,,,,,
C13849,,,,,,,,,,,,,,,,,,
C13850,,,,,,,,,,,,,,,,,,
C13851,,,,,,,,,,,,,,,,,,
C13852,,,,,,,,,,,,,,,,,,
C13853,,,,,,,,,,,,,,,,,,
C13856,,,,,,,,,,,,,,,,,,
C13857,,,,,,,,,,,,,,,,,,
C13858,,,,,,,,,,,,,,,,,,
C13859,,,,,,,,,,,,,,,,,,
C13860,,,,,,,,,,,,,,,,,,
C13861,,,,,,,,,,,,,,,,,,
C13862,,,,,,,,,,,,,,,,,,
C13863,,,,,,,,,,,,,,,,,,
C13864,,,,,,,,,,,,,,,,,,
C13865,,,,,,,,,,,,,,,,,,
C13866,,,,,,,,,,,,,,,,,,
C13867,,,,,,,,,,,,,,,,,,
C13868,,,,,,,,,,,,,,,,,,
C13869,,,,,,,,,,,,,,,,,,
C13870,,,,,,,,,,,,,,,,,,
C13871,,,,,,,,,,,,,,,,,,
C13872,,,,,,,,,,,,,,,,,,
C13873,,,,,,,,,,,,,,,,,,
C13874,,,,,,,,,,,,,,,,,,
C13877,,,,,,,,,,,,,,,,,,
C13878,,,,,,,,,,,,,,,,,,
C13879,,,,,,,,,,,,,,,,,,
C13881,,,,,,,,,,,,,,,,,,
C13882,,,,,,,,,,,,,,,,,,
C13883,,,,,,,,,,,,,,,,,,
C13884,,,,,,,,,,,,,,,,,,
C13885,,,,,,,,,,,,,,,,,,
C13886,,,,,,,,,,,,,,,,,,
C13887,,,,,,,,,,,,,,,,,,
C13888,,,,,,,,,,,,,,,,,,
C13889,,,,,,,,,,,,,,,,,,
C13891,,,,,,,,,,,,,,,,,,
C13892,,,,,,,,,,,,,,,,,,
C13893,,,,,,,,,,,,,,,,,,
C13894,,,,,,,,,,,,,,,,,,
C13895,,,,,,,,,,,,,,,,,,
C13896,,,,,,,,,,,,,,,,,,
C13897,,,,,,,,,,,,,,,,,,
C13898,,,,,,,,,,,,,,,,,,
C13899,,,,,,,,,,,,,,,,,,
C13900,,,,,,,,,,,,,,,,,,
C13901,,,,,,,,,,,,,,,,,,
C13902,,,,,,,,,,,,,,,,,,
C13903,,,,,,,,,,,,,,,,,,
C13904,,,,,,,,,,,,,,,,,,
C13905,,,,,,,,,,,,,,,,,,
C13906,,,,,,,,,,,,,,,,,,
C13908,,,,,,,,,,,,,,,,,,
C13909,,,,,,,,,,,,,,,,,,
C13910,,,,,,,,,,,,,,,,,,
C13911,,,,,,,,,,,,,,,,,,
C13912,,,,,,,,,,,,,,,,,,
C13913,,,,,,,,,,,,,,,,,,
C13914,,,,,,,,,,,,,,,,,,
C13915,,,,,,,,,,,,,,,,,,
C13917,,,,,,,,,,,,,,,,,,
C13918,,,,,,,,,,,,,,,,,,
C13919,,,,,,,,,,,,,,,,,,
C13920,,,,,,,,,,,,,,,,,,
C13921,,,,,,,,,,,,,,,,,,
C13922,,,,,,,,,,,,,,,,,,
C13923,,,,,,,,,,,,,,,,,,
C13924,,,,,,,,,,,,,,,,,,
C13925,,,,,,,,,,,,,,,,,,
C13926,,,,,,,,,,,,,,,,,,
C13927,,,,,,,,,,,,,,,,,,
C13928,,,,,,,,,,,,,,,,,,
C13929,,,,,,,,,,,,,,,,,,
C13930,,,,,,,,,,,,,,,,,,
C13931,,,,,,,,,,,,,,,,,,
C13932,,,,,,,,,,,,,,,,,,
C13933,,,,,,,,,,,,,,,,,,
C13934,,,,,,,,,,,,,,,,,,
C13935,,,,,,,,,,,,,,,,,,
C13936,,,,,,,,,,,,,,,,,,
C13937,,,,,,,,,,,,,,,,,,
C13938,,,,,,,,,,,,,,,,,,
C13939,,,,,,,,,,,,,,,,,,
C13940,,,,,,,,,,,,,,,,,,
C13941,,,,,,,,,,,,,,,,,,
C13942,,,,,,,,,,,,,,,,,,
C13943,,,,,,,,,,,,,,,,,,
C13944,,,,,,,,,,,,,,,,,,
C13945,,,,,,,,,,,,,,,,,,
C13946,,,,,,,,,,,,,,,,,,
C13947,,,,,,,,,,,,,,,,,,
C13948,,,,,,,,,,,,,,,,,,
C13949,,,,,,,,,,,,,,,,,,
C13950,,,,,,,,,,,,,,,,,,
C13951,,,,,,,,,,,,,,,,,,
C13953,,,,,,,,,,,,,,,,,,
C13954,,,,,,,,,,,,,,,,,,
C13955,,,,,,,,,,,,,,,,,,
C13956,,,,,,,,,,,,,,,,,,
C13957,,,,,,,,,,,,,,,,,,
C13958,,,,,,,,,,,,,,,,,,
C13959,,,,,,,,,,,,,,,,,,
C13961,,,,,,,,,,,,,,,,,,
C13962,,,,,,,,,,,,,,,,,,
C13964,,,,,,,,,,,,,,,,,,
C13965,,,,,,,,,,,,,,,,,,
C13966,,,,,,,,,,,,,,,,,,
C13967,,,,,,,,,,,,,,,,,,
C13968,,,,,,,,,,,,,,,,,,
C13969,,,,,,,,,,,,,,,,,,
C13970,,,,,,,,,,,,,,,,,,
C13971,,,,,,,,,,,,,,,,,,
C13972,,,,,,,,,,,,,,,,,,
C13973,,,,,,,,,,,,,,,,,,
C13974,,,,,,,,,,,,,,,,,,
C13975,,,,,,,,,,,,,,,,,,
C13977,,,,,,,,,,,,,,,,,,
C13978,,,,,,,,,,,,,,,,,,
C13979,,,,,,,,,,,,,,,,,,
C13980,,,,,,,,,,,,,,,,,,
C13981,,,,,,,,,,,,,,,,,,
C13982,,,,,,,,,,,,,,,,,,
C13984,,,,,,,,,,,,,,,,,,
C13985,,,,,,,,,,,,,,,,,,
C13986,,,,,,,,,,,,,,,,,,
C13987,,,,,,,,,,,,,,,,,,
C13988,,,,,,,,,,,,,,,,,,
C13989,,,,,,,,,,,,,,,,,,
C13990,,,,,,,,,,,,,,,,,,
C13991,,,,,,,,,,,,,,,,,,
C13992,,,,,,,,,,,,,,,,,,
C13993,,,,,,,,,,,,,,,,,,
C13994,,,,,,,,,,,,,,,,,,
C13995,,,,,,,,,,,,,,,,,,
C13996,,,,,,,,,,,,,,,,,,
C13997,,,,,,,,,,,,,,,,,,
C13998,,,,,,,,,,,,,,,,,,
C13999,,,,,,,,,,,,,,,,,,
C14000,,,,,,,,,,,,,,,,,,
C14001,,,,,,,,,,,,,,,,,,
C14002,,,,,,,,,,,,,,,,,,
C14003,,,,,,,,,,,,,,,,,,
C14004,,,,,,,,,,,,,,,,,,
C14005,,,,,,,,,,,,,,,,,,
C14006,,,,,,,,,,,,,,,,,,
C14007,,,,,,,,,,,,,,,,,,
C14008,,,,,,,,,,,,,,,,,,
C14009,,,,,,,,,,,,,,,,,,
C14010,,,,,,,,,,,,,,,,,,
C14011,,,,,,,,,,,,,,,,,,
C14013,,,,,,,,,,,,,,,,,,
C14014,,,,,,,,,,,,,,,,,,
C14015,,,,,,,,,,,,,,,,,,
C14016,,,,,,,,,,,,,,,,,,
C14018,,,,,,,,,,,,,,,,,,
C14019,,,,,,,,,,,,,,,,,,
C14020,,,,,,,,,,,,,,,,,,
C14021,,,,,,,,,,,,,,,,,,
C14022,,,,,,,,,,,,,,,,,,
C14023,,,,,,,,,,,,,,,,,,
C14024,,,,,,,,,,,,,,,,,,
C14026,,,,,,,,,,,,,,,,,,
C14027,,,,,,,,,,,,,,,,,,
C14028,,,,,,,,,,,,,,,,,,
C14029,,,,,,,,,,,,,,,,,,
C14030,,,,,,,,,,,,,,,,,,
C14031,,,,,,,,,,,,,,,,,,
C14032,,,,,,,,,,,,,,,,,,
C14033,,,,,,,,,,,,,,,,,,
C14034,,,,,,,,,,,,,,,,,,
C14035,,,,,,,,,,,,,,,,,,
C14036,,,,,,,,,,,,,,,,,,
C14037,,,,,,,,,,,,,,,,,,
C14038,,,,,,,,,,,,,,,,,,
C14039,,,,,,,,,,,,,,,,,,
C14040,,,,,,,,,,,,,,,,,,
C14041,,,,,,,,,,,,,,,,,,
C14042,,,,,,,,,,,,,,,,,,
C14043,,,,,,,,,,,,,,,,,,
C14044,,,,,,,,,,,,,,,,,,
C14045,,,,,,,,,,,,,,,,,,
C14046,,,,,,,,,,,,,,,,,,
C14047,,,,,,,,,,,,,,,,,,
C14048,,,,,,,,,,,,,,,,,,
C14049,,,,,,,,,,,,,,,,,,
C14050,,,,,,,,,,,,,,,,,,
C14051,,,,,,,,,,,,,,,,,,
C14052,,,,,,,,,,,,,,,,,,
C14053,,,,,,,,,,,,,,,,,,
C14054,,,,,,,,,,,,,,,,,,
C14055,,,,,,,,,,,,,,,,,,
C14056,,,,,,,,,,,,,,,,,,
C14057,,,,,,,,,,,,,,,,,,
C14058,,,,,,,,,,,,,,,,,,
C14059,,,,,,,,,,,,,,,,,,
C14060,,,,,,,,,,,,,,,,,,
C14061,,,,,,,,,,,,,,,,,,
C14062,,,,,,,,,,,,,,,,,,
C14063,,,,,,,,,,,,,,,,,,
C14064,,,,,,,,,,,,,,,,,,
C14065,,,,,,,,,,,,,,,,,,
C14066,,,,,,,,,,,,,,,,,,
C14067,,,,,,,,,,,,,,,,,,
C14068,,,,,,,,,,,,,,,,,,
C14069,,,,,,,,,,,,,,,,,,
C14070,,,,,,,,,,,,,,,,,,
C14071,,,,,,,,,,,,,,,,,,
C14072,,,,,,,,,,,,,,,,,,
C14073,,,,,,,,,,,,,,,,,,
C14074,,,,,,,,,,,,,,,,,,
C14075,,,,,,,,,,,,,,,,,,
C14076,,,,,,,,,,,,,,,,,,
C14077,,,,,,,,,,,,,,,,,,
C14078,,,,,,,,,,,,,,,,,,
C14079,,,,,,,,,,,,,,,,,,
C14080,,,,,,,,,,,,,,,,,,
C14081,,,,,,,,,,,,,,,,,,
C14082,,,,,,,,,,,,,,,,,,
C14083,,,,,,,,,,,,,,,,,,
C14084,,,,,,,,,,,,,,,,,,
C14085,,,,,,,,,,,,,,,,,,
C14086,,,,,,,,,,,,,,,,,,
C14087,,,,,,,,,,,,,,,,,,
C14088,,,,,,,,,,,,,,,,,,
C14089,,,,,,,,,,,,,,,,,,
C14090,,,,,,,,,,,,,,,,,,
C14091,,,,,,,,,,,,,,,,,,
C14092,,,,,,,,,,,,,,,,,,
C14094,,,,,,,,,,,,,,,,,,
C14095,,,,,,,,,,,,,,,,,,
C14096,,,,,,,,,,,,,,,,,,
C14097,,,,,,,,,,,,,,,,,,
C14098,,,,,,,,,,,,,,,,,,
C14099,,,,,,,,,,,,,,,,,,
C14100,,,,,,,,,,,,,,,,,,
C14101,,,,,,,,,,,,,,,,,,
C14102,,,,,,,,,,,,,,,,,,
C14103,,,,,,,,,,,,,,,,,,
C14104,,,,,,,,,,,,,,,,,,
C14105,,,,,,,,,,,,,,,,,,
C14106,,,,,,,,,,,,,,,,,,
C14107,,,,,,,,,,,,,,,,,,
C14108,,,,,,,,,,,,,,,,,,
C14109,,,,,,,,,,,,,,,,,,
C14111,,,,,,,,,,,,,,,,,,
C14112,,,,,,,,,,,,,,,,,,
C14113,,,,,,,,,,,,,,,,,,
C14114,,,,,,,,,,,,,,,,,,
C14115,,,,,,,,,,,,,,,,,,
C14116,,,,,,,,,,,,,,,,,,
C14117,,,,,,,,,,,,,,,,,,
C14119,,,,,,,,,,,,,,,,,,
C14120,,,,,,,,,,,,,,,,,,
C14121,,,,,,,,,,,,,,,,,,
C14122,,,,,,,,,,,,,,,,,,
C14123,,,,,,,,,,,,,,,,,,
C14124,,,,,,,,,,,,,,,,,,
C14125,,,,,,,,,,,,,,,,,,
C14126,,,,,,,,,,,,,,,,,,
C14128,,,,,,,,,,,,,,,,,,
C14129,,,,,,,,,,,,,,,,,,
C14130,,,,,,,,,,,,,,,,,,
C14131,,,,,,,,,,,,,,,,,,
C14132,,,,,,,,,,,,,,,,,,
C14133,,,,,,,,,,,,,,,,,,
C14134,,,,,,,,,,,,,,,,,,
C14136,,,,,,,,,,,,,,,,,,
C14137,,,,,,,,,,,,,,,,,,
C14138,,,,,,,,,,,,,,,,,,
C14139,,,,,,,,,,,,,,,,,,
C14140,,,,,,,,,,,,,,,,,,
C14141,,,,,,,,,,,,,,,,,,
C14142,,,,,,,,,,,,,,,,,,
C14143,,,,,,,,,,,,,,,,,,
C14144,,,,,,,,,,,,,,,,,,
C14145,,,,,,,,,,,,,,,,,,
C14146,,,,,,,,,,,,,,,,,,
C14147,,,,,,,,,,,,,,,,,,
C14148,,,,,,,,,,,,,,,,,,
C14149,,,,,,,,,,,,,,,,,,
C14150,,,,,,,,,,,,,,,,,,
C14151,,,,,,,,,,,,,,,,,,
C14152,,,,,,,,,,,,,,,,,,
C14153,,,,,,,,,,,,,,,,,,
C14154,,,,,,,,,,,,,,,,,,
C14155,,,,,,,,,,,,,,,,,,
C14156,,,,,,,,,,,,,,,,,,
C14157,,,,,,,,,,,,,,,,,,
C14158,,,,,,,,,,,,,,,,,,
C14159,,,,,,,,,,,,,,,,,,
C14161,,,,,,,,,,,,,,,,,,
C14162,,,,,,,,,,,,,,,,,,
C14163,,,,,,,,,,,,,,,,,,
C14164,,,,,,,,,,,,,,,,,,
C14165,,,,,,,,,,,,,,,,,,
C14166,,,,,,,,,,,,,,,,,,
C14167,,,,,,,,,,,,,,,,,,
C14168,,,,,,,,,,,,,,,,,,
C14169,,,,,,,,,,,,,,,,,,
C14170,,,,,,,,,,,,,,,,,,
C14171,,,,,,,,,,,,,,,,,,
C14172,,,,,,,,,,,,,,,,,,
C14173,,,,,,,,,,,,,,,,,,
C14174,,,,,,,,,,,,,,,,,,
C14175,,,,,,,,,,,,,,,,,,
C14177,,,,,,,,,,,,,,,,,,
C14178,,,,,,,,,,,,,,,,,,
C14179,,,,,,,,,,,,,,,,,,
C14180,,,,,,,,,,,,,,,,,,
C14181,,,,,,,,,,,,,,,,,,
C14182,,,,,,,,,,,,,,,,,,
C14183,,,,,,,,,,,,,,,,,,
C14184,,,,,,,,,,,,,,,,,,
C14185,,,,,,,,,,,,,,,,,,
C14186,,,,,,,,,,,,,,,,,,
C14187,,,,,,,,,,,,,,,,,,
C14188,,,,,,,,,,,,,,,,,,
C14189,,,,,,,,,,,,,,,,,,
C14190,,,,,,,,,,,,,,,,,,
C14191,,,,,,,,,,,,,,,,,,
C14192,,,,,,,,,,,,,,,,,,
C14193,,,,,,,,,,,,,,,,,,
C14194,,,,,,,,,,,,,,,,,,
C14195,,,,,,,,,,,,,,,,,,
C14196,,,,,,,,,,,,,,,,,,
C14197,,,,,,,,,,,,,,,,,,
C14199,,,,,,,,,,,,,,,,,,
C14200,,,,,,,,,,,,,,,,,,
C14201,,,,,,,,,,,,,,,,,,
C14202,,,,,,,,,,,,,,,,,,
C14203,,,,,,,,,,,,,,,,,,
C14204,,,,,,,,,,,,,,,,,,
C14205,,,,,,,,,,,,,,,,,,
C14206,,,,,,,,,,,,,,,,,,
C14207,,,,,,,,,,,,,,,,,,
C14208,,,,,,,,,,,,,,,,,,
C14209,,,,,,,,,,,,,,,,,,
C14210,,,,,,,,,,,,,,,,,,
C14211,,,,,,,,,,,,,,,,,,
C14212,,,,,,,,,,,,,,,,,,
C14213,,,,,,,,,,,,,,,,,,
C14214,,,,,,,,,,,,,,,,,,
C14215,,,,,,,,,,,,,,,,,,
C14216,,,,,,,,,,,,,,,,,,
C14217,,,,,,,,,,,,,,,,,,
C14218,,,,,,,,,,,,,,,,,,
C14219,,,,,,,,,,,,,,,,,,
C14220,,,,,,,,,,,,,,,,,,
C14221,,,,,,,,,,,,,,,,,,
C14222,,,,,,,,,,,,,,,,,,
C14223,,,,,,,,,,,,,,,,,,
C14224,,,,,,,,,,,,,,,,,,
C14225,,,,,,,,,,,,,,,,,,
C14226,,,,,,,,,,,,,,,,,,
C14227,,,,,,,,,,,,,,,,,,
C14228,,,,,,,,,,,,,,,,,,
C14229,,,,,,,,,,,,,,,,,,
C14230,,,,,,,,,,,,,,,,,,
C14231,,,,,,,,,,,,,,,,,,
C14232,,,,,,,,,,,,,,,,,,
C14233,,,,,,,,,,,,,,,,,,
C14234,,,,,,,,,,,,,,,,,,
C14235,,,,,,,,,,,,,,,,,,
C14236,,,,,,,,,,,,,,,,,,
C14237,,,,,,,,,,,,,,,,,,
C14238,,,,,,,,,,,,,,,,,,
C14239,,,,,,,,,,,,,,,,,,
C14240,,,,,,,,,,,,,,,,,,
C14241,,,,,,,,,,,,,,,,,,
C14242,,,,,,,,,,,,,,,,,,
